Customer ID,Recency,Frequency,Monetary,Average Quantity Per Order,Average Unit Price,Average Discount %,Payment Method Diversity,Product Category Diversity,Cluster
543,780,3,32274.0,1.0,10758.0,0.0,1,3,0
545,785,1,799.0,1.0,799.0,0.0,1,1,0
546,321,6,6164.0,1.0,1027.33,0.0,1,1,0
548,398,24,31051.0,1.08,1217.58,0.42,2,2,0
549,785,1,585.0,1.0,585.0,0.0,1,1,0
550,82,15,21019.7,1.0,1569.67,6.87,3,6,1
552,390,8,11045.0,1.0,1380.62,0.0,2,1,0
553,280,12,38571.0,1.17,3627.42,11.87,2,6,1
554,785,1,899.0,1.0,899.0,0.0,1,1,0
555,63,19,13099.0,1.0,689.42,0.0,2,3,1
556,45,11,11687.0,1.18,880.64,0.0,2,4,1
557,400,3,4442.0,1.0,1480.67,0.0,2,1,0
558,557,9,6228.4,1.0,692.04,0.0,2,3,0
559,246,22,99779.8,1.09,4649.18,13.89,3,6,1
560,784,1,999.0,1.0,999.0,0.0,1,1,0
561,784,2,1589.0,1.0,794.5,0.0,1,2,0
562,321,22,32427.5,1.05,1450.11,0.0,1,7,1
563,784,1,2200.0,1.0,2200.0,0.0,1,1,0
564,784,1,860.0,1.0,860.0,0.0,1,1,0
565,570,3,1522.0,1.0,507.33,0.0,1,3,0
566,284,76,54787.27,1.42,666.1,5.4,4,10,1
567,92,69,71104.41,1.14,1093.81,14.86,3,9,1
568,778,3,1605.0,1.0,535.0,0.0,1,1,0
569,784,1,899.0,1.0,899.0,0.0,1,1,0
570,784,1,399.0,1.0,399.0,0.0,1,1,0
571,748,3,2155.0,1.0,718.33,0.0,1,2,0
572,32,15,25584.1,1.33,1419.01,0.0,1,7,1
573,784,1,512.0,1.0,512.0,0.0,1,1,0
574,784,1,350.0,1.0,350.0,0.0,1,1,0
575,434,8,4914.0,1.0,614.25,0.0,2,5,1
576,784,1,260.0,1.0,260.0,0.0,1,1,0
577,420,8,11677.0,1.0,1459.62,0.0,1,3,0
579,123,60,90563.1,1.15,1499.68,0.5,3,10,1
580,784,1,520.0,1.0,520.0,0.0,1,1,0
581,784,1,280.0,1.0,280.0,0.0,1,1,0
582,285,5,19418.0,1.0,5078.8,15.26,2,2,2
583,782,1,398.0,2.0,199.0,0.0,1,1,0
584,784,1,1998.0,2.0,999.0,0.0,1,1,0
585,414,5,1978.75,1.0,508.8,22.0,3,4,1
586,85,8,16992.0,1.0,2124.0,0.0,1,3,0
587,533,7,13658.25,1.14,2394.57,3.57,3,4,1
588,10,29,9946.0,1.21,317.1,0.0,1,5,1
589,784,1,250.0,1.0,250.0,0.0,1,1,0
590,420,2,955.0,1.0,477.5,0.0,2,1,0
591,448,5,11845.0,1.0,2369.0,0.0,1,2,0
592,784,1,1450.0,1.0,1450.0,0.0,1,1,0
593,664,2,2700.0,1.0,1350.0,0.0,1,1,0
594,423,5,4150.0,1.0,830.0,0.0,1,1,0
595,285,16,21623.0,1.5,943.88,0.0,3,5,1
597,697,2,165.0,1.0,82.5,0.0,1,1,0
598,782,2,330.0,1.0,165.0,0.0,1,1,0
600,605,7,1324.0,1.29,173.43,0.0,1,2,0
601,138,12,67885.0,1.0,5657.08,0.0,2,3,1
603,421,27,15719.55,1.11,622.55,11.48,3,7,1
604,390,16,8271.0,1.12,462.75,0.0,2,5,1
605,783,1,250.0,1.0,250.0,0.0,1,1,0
606,777,2,2280.0,1.0,1140.0,0.0,1,1,0
607,759,5,3034.0,1.0,606.8,0.0,1,1,0
608,780,2,700.0,1.0,350.0,0.0,1,1,0
609,321,187,184828.38,1.87,768.68,23.28,4,7,1
610,783,1,1500.0,1.0,1500.0,0.0,1,1,0
612,590,2,1980.0,1.0,990.0,0.0,1,1,0
613,783,1,1099.0,1.0,1099.0,0.0,1,1,0
615,529,4,1790.0,1.0,447.5,0.0,1,1,0
616,783,1,390.0,1.0,390.0,0.0,1,1,0
617,783,1,2150.0,1.0,2150.0,0.0,1,1,0
618,782,4,1088.0,1.25,209.5,0.0,1,2,0
619,644,2,410.3,1.0,224.5,15.0,2,2,0
620,604,6,1003.0,1.0,167.17,0.0,2,5,1
621,783,1,585.0,1.0,585.0,0.0,1,1,0
623,378,4,5158.0,1.0,1289.5,0.0,1,2,0
625,782,1,74.0,1.0,74.0,0.0,1,1,0
626,528,6,3778.0,1.0,629.67,0.0,1,2,0
627,472,21,3856.0,1.0,183.62,0.0,1,4,0
628,782,1,360.0,1.0,360.0,0.0,1,1,0
629,4,11,9159.0,1.73,511.55,0.0,1,2,0
630,782,5,3650.0,1.0,730.0,0.0,2,2,0
631,502,10,7548.0,1.2,662.8,0.0,1,2,0
632,782,1,180.0,1.0,180.0,0.0,1,1,0
633,782,1,899.0,1.0,899.0,0.0,1,1,0
634,782,1,999.0,1.0,999.0,0.0,1,1,0
635,769,2,515.0,1.0,257.5,0.0,1,1,0
636,782,4,7066.0,1.0,1766.5,0.0,1,1,0
637,782,1,350.0,1.0,350.0,0.0,1,1,0
638,782,2,952.0,1.0,476.0,0.0,1,1,0
639,782,4,1975.0,1.0,493.75,0.0,1,1,0
640,609,21,41534.45,1.0,2128.52,2.86,2,5,1
641,752,9,2650.0,1.0,294.44,0.0,2,3,0
642,782,1,2635.0,1.0,2635.0,0.0,1,1,0
643,782,1,2998.0,2.0,1499.0,0.0,1,1,0
644,760,1,2090.0,1.0,2090.0,0.0,1,1,0
645,782,1,800.0,1.0,800.0,0.0,1,1,0
646,782,1,790.0,1.0,790.0,0.0,1,1,0
647,105,11,22295.5,1.09,2570.82,3.37,2,5,1
648,782,1,1400.0,4.0,350.0,0.0,1,1,3
649,782,1,699.0,1.0,699.0,0.0,1,1,0
650,782,1,165.0,1.0,165.0,0.0,1,1,0
651,782,1,2550.0,6.0,425.0,0.0,1,1,3
652,45,26,16113.0,1.04,618.19,0.0,4,5,1
653,782,1,150.0,1.0,150.0,0.0,1,1,0
654,643,6,1931.05,1.0,397.17,17.5,2,2,0
655,782,1,350.0,1.0,350.0,0.0,1,1,0
656,641,5,1963.0,1.0,467.4,12.0,2,3,0
657,782,1,1060.0,1.0,1060.0,0.0,1,1,0
658,782,1,599.0,1.0,599.0,0.0,1,1,0
659,782,1,699.0,1.0,699.0,0.0,1,1,0
660,782,1,500.0,1.0,500.0,0.0,1,1,0
662,782,1,99.0,1.0,99.0,0.0,1,1,0
663,782,1,1000.0,1.0,1000.0,0.0,1,1,0
664,781,2,780.0,2.0,195.0,0.0,1,1,0
666,782,2,500.0,1.0,250.0,0.0,1,2,0
667,782,1,360.0,1.0,360.0,0.0,1,1,0
668,236,5,2346.0,1.0,469.2,0.0,1,1,0
669,777,1,1490.0,1.0,1490.0,0.0,1,1,0
671,782,1,999.0,1.0,999.0,0.0,1,1,0
672,271,4,6917.0,1.0,1729.25,0.0,2,2,0
673,782,1,1375.0,1.0,1375.0,0.0,1,1,0
674,282,17,13799.0,1.24,779.35,0.0,2,5,1
675,223,12,7165.5,1.17,550.46,0.0,1,6,1
676,782,2,1074.0,1.0,537.0,0.0,2,2,0
677,782,1,3861.0,1.0,3861.0,0.0,1,1,0
678,681,1,21999.0,1.0,21999.0,0.0,1,1,2
679,781,5,3080.0,1.0,616.0,0.0,1,1,0
683,404,2,1848.0,1.0,924.0,0.0,1,1,0
684,588,14,13832.0,1.0,988.0,0.0,2,5,1
685,33,101,48619.52,1.29,459.23,7.87,4,9,1
686,781,1,2900.0,1.0,2900.0,0.0,1,1,0
687,781,1,650.0,1.0,650.0,0.0,1,1,0
688,330,28,70655.0,1.36,2345.71,0.0,3,5,1
690,266,14,45877.9,1.0,3850.79,13.18,3,5,1
691,767,2,5100.0,1.0,2550.0,0.0,1,2,0
693,781,1,1150.0,1.0,1150.0,0.0,1,1,0
694,763,7,6837.0,1.0,976.71,0.0,1,4,0
695,642,2,1310.0,1.0,655.0,0.0,1,2,0
696,781,1,2500.0,1.0,2500.0,0.0,1,1,0
697,781,1,970.0,1.0,970.0,0.0,1,1,0
698,426,10,11828.55,1.1,1163.3,4.5,2,4,1
699,781,1,190.0,1.0,190.0,0.0,1,1,0
701,781,1,440.0,4.0,110.0,0.0,1,1,3
702,781,1,325.0,1.0,325.0,0.0,1,1,0
703,448,19,18347.0,1.0,982.21,1.23,2,4,1
704,727,2,440.0,1.0,220.0,0.0,1,1,0
705,774,2,239.0,1.0,119.5,0.0,1,1,0
707,781,3,396.0,1.0,132.0,0.0,1,2,0
708,781,1,1658.0,1.0,1658.0,0.0,1,1,0
711,68,15,18830.0,1.13,1189.4,0.0,2,6,1
712,781,4,5170.0,1.0,1292.5,0.0,2,2,0
714,781,1,160.0,2.0,80.0,0.0,1,1,0
715,467,49,52577.2,1.02,1278.58,9.89,4,12,1
716,781,1,2695.0,1.0,2695.0,0.0,1,1,0
717,768,8,2715.0,1.12,328.12,0.0,1,1,0
718,781,1,350.0,1.0,350.0,0.0,1,1,0
719,107,7,52402.58,1.0,8324.0,8.84,3,1,1
720,115,6,37811.59,1.0,6980.17,4.98,4,4,1
721,615,11,3019.0,2.09,184.45,0.0,2,4,0
722,781,1,1765.0,1.0,1765.0,0.0,1,1,0
723,747,3,8988.0,1.0,2996.0,0.0,1,1,0
724,435,3,3990.0,1.0,1330.0,0.0,1,3,0
726,781,1,750.0,1.0,750.0,0.0,1,1,0
727,781,1,923.0,1.0,923.0,0.0,1,1,0
730,781,1,1765.0,1.0,1765.0,0.0,1,1,0
731,435,11,4763.0,1.18,402.09,0.0,1,3,0
732,413,11,14792.25,1.18,1415.64,3.22,2,6,1
733,780,2,305.0,1.0,152.5,0.0,1,1,0
734,404,4,7355.0,1.0,1838.75,0.0,1,2,0
735,780,2,717.0,1.0,358.5,0.0,1,1,0
736,459,25,33255.0,1.44,1445.8,0.9,2,4,1
737,780,1,990.0,1.0,990.0,0.0,1,1,0
738,780,1,435.0,1.0,435.0,0.0,1,1,0
739,435,20,21225.0,1.05,1044.75,0.0,1,2,0
740,539,39,249408.0,1.21,5846.18,0.0,1,7,1
741,717,7,5340.0,2.29,413.57,0.0,1,1,0
742,780,1,1550.0,1.0,1550.0,0.0,1,1,0
744,716,1,100.0,1.0,100.0,0.0,1,1,0
745,780,2,4230.0,1.0,2115.0,0.0,1,2,0
746,501,9,7973.0,1.0,885.89,0.0,1,2,0
747,780,1,999.0,1.0,999.0,0.0,1,1,0
748,736,11,2815.0,1.09,243.18,0.0,1,1,0
749,160,26,12700.0,1.12,445.0,0.0,2,7,1
750,285,13,32443.94,1.0,2910.23,17.58,4,3,1
751,121,126,457448.5,1.64,2592.58,0.0,3,9,1
752,780,1,1920.0,4.0,480.0,0.0,1,1,3
753,15,18,15664.8,1.0,919.06,2.62,2,8,1
754,780,1,25060.0,2.0,12530.0,0.0,1,1,0
756,780,2,2245.0,1.0,1122.5,0.0,1,1,0
757,741,4,4323.0,1.0,1080.75,0.0,1,2,0
758,196,27,18334.0,1.04,666.85,0.0,1,7,1
759,732,3,480.0,1.33,120.0,0.0,1,1,0
760,765,1,3000.0,1.0,3000.0,0.0,1,1,0
762,780,1,599.0,1.0,599.0,0.0,1,1,0
765,489,20,4793.72,1.1,281.7,14.37,4,4,1
766,278,2,1801.2,1.0,1082.0,10.0,2,2,0
767,279,628,1225349.84,1.4,2106.43,3.43,4,12,1
768,10,9,6336.0,1.0,704.0,0.0,2,3,0
769,780,1,150.0,1.0,150.0,0.0,1,1,0
771,780,2,3219.0,1.0,1609.5,0.0,1,1,0
772,276,14,41745.7,1.0,3560.64,23.07,4,4,1
773,780,1,3750.0,1.0,3750.0,0.0,1,1,0
774,764,3,4310.0,1.0,1436.67,0.0,1,2,0
775,233,25,9105.0,1.12,357.6,0.0,1,6,1
776,436,15,6690.0,1.0,446.0,0.0,1,5,0
777,16,44,47607.0,1.05,905.66,0.15,2,5,1
778,467,4,24274.0,1.0,7003.25,9.45,2,3,2
779,5,30,23058.0,1.1,718.67,0.0,3,7,1
780,777,3,798.0,1.0,266.0,0.0,1,3,0
781,779,1,874.0,1.0,874.0,0.0,1,1,0
782,741,6,3683.0,1.0,613.83,0.0,1,2,0
783,779,4,1445.0,1.25,273.75,0.0,1,1,0
784,779,1,1870.0,1.0,1870.0,0.0,1,1,0
785,735,2,770.0,1.0,385.0,0.0,1,1,0
786,779,1,280.0,1.0,280.0,0.0,1,1,0
787,779,1,99.0,1.0,99.0,0.0,1,1,0
788,575,13,54675.0,1.0,4205.77,0.0,1,2,0
789,757,2,1800.0,1.0,900.0,0.0,1,1,0
790,498,10,10375.0,1.2,936.2,0.0,1,5,0
791,274,6,8333.9,1.0,1609.5,7.17,2,3,0
792,769,2,480.0,1.0,240.0,0.0,1,1,0
793,729,3,2753.0,1.0,917.67,0.0,1,3,0
797,275,27,36972.6,1.15,1692.07,17.65,3,9,1
798,37,26,115620.59,1.46,5061.81,7.68,4,8,1
799,384,4,7152.0,1.0,1788.0,0.0,1,2,0
800,15,637,1071955.1,1.09,1708.75,0.43,4,12,1
801,381,4,2314.0,1.0,578.5,0.0,1,1,0
802,464,188,268968.84,1.42,1400.66,2.11,4,12,1
805,280,3,1948.0,1.0,649.33,0.0,2,2,0
806,476,611,1377817.25,1.2,2295.21,1.36,4,13,1
807,8,68,39034.04,1.12,561.29,0.53,3,9,1
808,639,5,2495.0,1.2,429.0,0.0,2,2,0
809,224,4,2125.0,1.0,531.25,0.0,1,3,0
811,779,1,1499.0,1.0,1499.0,0.0,1,1,0
812,645,9,6458.15,1.0,810.89,1.67,2,2,0
813,501,360,162398.0,1.06,449.33,0.38,3,12,1
814,779,1,360.0,1.0,360.0,0.0,1,1,0
815,26,89,353692.79,1.47,4609.51,12.79,4,11,1
816,779,1,1065.0,1.0,1065.0,0.0,1,1,0
817,779,1,34000.0,1.0,34000.0,0.0,1,1,2
819,498,5,5340.0,2.2,449.2,0.0,1,2,0
820,190,604,865093.78,1.11,1482.83,2.68,4,13,1
821,779,4,1425.0,1.5,318.75,0.0,1,1,0
822,419,16,68839.45,1.0,4894.88,6.88,4,8,1
823,755,7,27392.0,1.0,3913.14,0.0,2,4,0
824,779,1,1500.0,1.0,1500.0,0.0,1,1,0
825,581,20,10541.0,1.35,393.05,0.0,1,2,0
826,678,17,7060.0,1.29,362.47,0.0,1,5,0
827,779,1,1490.0,1.0,1490.0,0.0,1,1,0
828,779,1,750.0,1.0,750.0,0.0,1,1,0
829,112,18,89268.38,1.0,5922.08,6.66,3,6,1
831,477,3,4750.0,1.67,950.0,0.0,1,1,0
832,779,1,200.0,2.0,100.0,0.0,1,1,0
833,762,2,369.0,1.0,184.5,0.0,1,2,0
834,779,2,1380.0,1.0,690.0,0.0,1,2,0
835,779,2,4100.0,1.0,2050.0,0.0,1,1,0
836,507,3,4898.0,1.0,1632.67,0.0,1,3,0
838,698,1,12600.0,1.0,12600.0,0.0,1,1,0
839,779,1,1990.0,1.0,1990.0,0.0,1,1,0
840,644,5,5568.25,1.2,1236.4,8.0,3,3,1
841,285,24,24971.7,1.12,1090.29,4.61,4,7,1
843,779,1,790.0,1.0,790.0,0.0,1,1,0
844,779,1,2000.0,1.0,2000.0,0.0,1,1,0
845,779,1,120.0,1.0,120.0,0.0,1,1,0
846,779,2,610.0,1.0,305.0,0.0,1,1,0
850,779,1,350.0,1.0,350.0,0.0,1,1,0
851,291,15,15709.0,1.07,1036.0,0.0,1,2,0
853,116,24,18102.5,1.04,733.77,0.0,1,6,1
854,98,7,7873.0,1.0,1124.71,0.0,1,3,0
855,779,1,1100.0,2.0,550.0,0.0,1,1,0
856,779,1,1300.0,1.0,1300.0,0.0,1,1,0
857,280,30,19477.0,1.13,641.17,0.0,1,10,1
858,779,1,1950.0,1.0,1950.0,0.0,1,1,0
859,779,1,999.0,1.0,999.0,0.0,1,1,0
861,513,10,3698.0,1.0,369.8,0.0,1,3,0
862,690,1,2250.0,1.0,2250.0,0.0,1,1,0
863,779,1,2620.0,2.0,1310.0,0.0,1,1,0
864,774,5,22098.0,1.0,4419.6,0.0,1,3,0
865,779,1,2130.0,1.0,2130.0,0.0,1,1,0
866,779,1,550.0,1.0,550.0,0.0,1,1,0
867,242,13,5524.0,1.15,396.69,0.0,1,4,0
869,779,1,250.0,1.0,250.0,0.0,1,1,0
871,779,1,2200.0,1.0,2200.0,0.0,1,1,0
872,778,1,19370.0,1.0,19370.0,0.0,1,1,2
873,634,12,3301.0,1.08,268.42,0.0,2,2,0
875,778,1,350.0,1.0,350.0,0.0,1,1,0
876,778,1,480.0,1.0,480.0,0.0,1,1,0
877,778,1,1000.0,2.0,500.0,0.0,1,1,0
878,778,1,379.0,1.0,379.0,0.0,1,1,0
879,776,4,760.0,1.25,170.0,0.0,1,1,0
880,778,2,1315.0,1.0,657.5,0.0,1,1,0
881,206,5,6197.0,1.0,1239.4,0.0,1,3,0
882,778,1,995.0,1.0,995.0,0.0,1,1,0
883,44,2,2100.0,1.0,1050.0,0.0,1,2,0
884,778,1,120.0,1.0,120.0,0.0,1,1,0
885,778,1,895.0,1.0,895.0,0.0,1,1,0
887,778,1,1315.0,1.0,1315.0,0.0,1,1,0
889,778,1,1000.0,1.0,1000.0,0.0,1,1,0
890,400,19,14271.0,1.05,744.79,0.0,2,8,1
891,778,1,999.0,1.0,999.0,0.0,1,1,0
892,639,3,8888.0,1.33,2463.0,3.23,2,3,0
893,529,4,2340.0,1.0,585.0,0.0,1,3,0
894,778,1,165.0,1.0,165.0,0.0,1,1,0
895,310,12,31945.0,1.33,3106.17,2.76,2,6,1
896,720,3,185.0,1.0,61.67,0.0,1,1,0
898,778,1,810.0,1.0,810.0,0.0,1,1,0
899,101,40,31336.5,1.02,851.98,10.0,4,8,1
901,1,74,140784.4,1.16,1630.78,1.86,4,12,1
902,723,4,3598.0,1.0,899.5,0.0,1,2,0
903,644,2,349.0,1.0,207.5,20.0,2,2,2
905,778,1,3000.0,1.0,3000.0,0.0,1,1,0
906,778,1,190.0,1.0,190.0,0.0,1,1,0
907,778,4,3989.0,1.0,997.25,0.0,2,3,0
908,778,1,690.0,1.0,690.0,0.0,1,1,0
909,567,9,4847.0,1.0,538.56,0.0,1,5,0
910,778,1,1267.5,1.0,1267.5,0.0,1,1,0
911,467,11,15337.9,1.0,1677.27,13.48,3,4,1
912,778,1,449.0,1.0,449.0,0.0,1,1,0
914,308,6,2515.25,1.0,445.83,5.0,2,2,0
915,778,1,1900.0,1.0,1900.0,0.0,1,1,0
916,467,202,400255.93,1.06,2090.5,0.99,4,11,1
917,503,2,1864.0,1.0,932.0,0.0,1,2,0
918,778,1,600.0,1.0,600.0,0.0,1,1,0
919,770,7,3948.3,1.0,564.04,0.0,2,2,0
920,778,1,1150.0,1.0,1150.0,0.0,1,1,0
922,778,1,1375.0,1.0,1375.0,0.0,1,1,0
923,778,1,90.0,1.0,90.0,0.0,1,1,0
924,778,1,600.0,1.0,600.0,0.0,1,1,0
925,778,1,1765.0,1.0,1765.0,0.0,1,1,0
926,284,79,307470.32,1.01,4428.35,6.84,4,10,1
927,475,7,4518.0,3.14,255.43,0.0,1,5,3
930,778,1,360.0,1.0,360.0,0.0,1,1,0
931,644,7,11343.5,1.0,1649.0,0.71,3,4,1
932,778,1,399.0,1.0,399.0,0.0,1,1,0
933,778,1,2800.0,1.0,2800.0,0.0,1,1,0
934,601,2,1624.0,1.0,812.0,0.0,1,2,0
935,778,1,999.0,1.0,999.0,0.0,1,1,0
936,508,4,3505.0,1.0,876.25,0.0,1,2,0
937,721,8,1063.0,1.0,132.88,0.0,1,2,0
938,775,2,4200.0,1.0,2100.0,0.0,2,1,0
939,583,3,1860.0,1.33,485.67,0.0,1,3,0
940,778,1,600.0,2.0,300.0,0.0,1,1,0
942,405,10,6328.0,1.1,645.3,5.0,2,5,1
943,778,1,1625.0,1.0,1625.0,0.0,1,1,0
944,778,2,2900.0,1.0,1450.0,0.0,1,1,0
945,778,1,1253.0,1.0,1253.0,0.0,1,1,0
946,778,1,2500.0,1.0,2500.0,0.0,1,1,0
947,249,11,12496.0,1.82,729.09,0.0,1,4,0
948,778,1,975.0,1.0,975.0,0.0,1,1,0
949,778,1,1999.0,1.0,1999.0,0.0,1,1,0
950,778,1,595.0,1.0,595.0,0.0,1,1,0
951,762,2,3592.0,1.0,1796.0,0.0,1,2,0
952,778,2,210.0,1.0,105.0,0.0,1,1,0
953,778,1,120.0,1.0,120.0,0.0,1,1,0
954,778,1,2600.0,1.0,2600.0,0.0,1,1,0
955,640,7,6686.7,1.14,1092.29,12.49,3,3,1
956,436,35,22191.5,1.03,633.33,0.0,2,7,1
957,734,5,4160.0,1.0,832.0,0.0,2,4,0
959,778,1,1375.0,1.0,1375.0,0.0,1,1,0
960,581,5,1743.0,1.0,348.6,0.0,1,1,0
961,778,2,370.0,1.0,185.0,0.0,1,1,0
962,692,8,7419.0,1.12,896.25,0.0,1,1,0
963,778,2,2198.0,1.0,1099.0,0.0,1,1,0
964,777,2,217.0,1.0,108.5,0.0,1,1,0
965,758,2,1998.0,1.0,999.0,0.0,2,1,0
966,777,1,890.0,1.0,890.0,0.0,1,1,0
967,103,185,198720.72,1.18,1290.4,16.43,4,13,1
968,777,1,1950.0,1.0,1950.0,0.0,1,1,0
970,777,1,1598.0,2.0,799.0,0.0,1,1,0
971,777,1,2995.0,1.0,2995.0,0.0,1,1,0
972,699,2,898.0,1.0,449.0,0.0,1,2,0
973,777,1,164.0,1.0,164.0,0.0,1,1,0
974,774,3,8687.0,1.0,2895.67,0.0,1,1,0
975,777,1,1800.0,1.0,1800.0,0.0,1,1,0
976,777,1,1595.0,1.0,1595.0,0.0,1,1,0
977,777,1,250.0,1.0,250.0,0.0,1,1,0
978,692,5,4224.0,1.0,844.8,0.0,2,2,0
979,777,3,955.0,1.0,318.33,0.0,1,1,0
980,777,1,2500.0,1.0,2500.0,0.0,1,1,0
982,777,1,799.0,1.0,799.0,0.0,1,1,0
983,777,1,700.0,1.0,700.0,0.0,1,1,0
984,777,1,2550.0,1.0,2550.0,0.0,1,1,0
985,84,5,2553.0,1.2,467.2,0.0,1,2,0
986,281,8,3344.0,1.0,418.0,0.0,2,4,0
987,280,28,45036.0,1.57,1448.11,0.45,3,8,1
988,213,14,40857.0,2.93,1655.14,0.0,2,4,1
989,777,1,1500.0,1.0,1500.0,0.0,1,1,0
990,702,9,4581.0,1.11,492.33,0.0,1,4,0
991,777,1,899.0,1.0,899.0,0.0,1,1,0
992,777,1,468.0,2.0,234.0,0.0,1,1,0
993,176,1,69.0,1.0,69.0,0.0,1,1,0
994,777,1,190.0,1.0,190.0,0.0,1,1,0
996,777,1,285.0,1.0,285.0,0.0,1,1,0
997,742,2,2996.0,1.0,1498.0,0.0,2,1,0
998,777,1,399.0,1.0,399.0,0.0,1,1,0
999,777,1,999.0,1.0,999.0,0.0,1,1,0
1001,777,1,350.0,1.0,350.0,0.0,1,1,0
1002,777,1,1500.0,1.0,1500.0,0.0,1,1,0
1003,777,1,764.0,1.0,764.0,0.0,1,1,0
1004,611,6,2088.0,1.0,348.0,0.0,1,4,0
1005,777,1,174.0,1.0,174.0,0.0,1,1,0
1006,75,44,79324.82,1.0,1867.77,3.78,4,3,1
1007,548,7,3984.0,4.0,156.86,0.0,1,1,3
1008,642,6,12493.0,1.0,2082.17,0.0,1,2,0
1009,640,8,6370.0,1.0,796.25,0.0,1,1,0
1010,768,2,799.0,1.0,399.5,0.0,1,2,0
1011,394,5,12114.5,1.0,3071.4,6.0,3,5,1
1012,167,2,5925.0,3.0,962.5,0.0,2,2,3
1013,777,4,2815.0,1.0,703.75,0.0,1,2,0
1014,777,1,299.0,1.0,299.0,0.0,1,1,0
1015,578,4,10000.0,1.0,2500.0,0.0,1,1,0
1016,280,58,38019.29,1.33,535.5,0.0,2,8,1
1017,777,1,240.0,1.0,240.0,0.0,1,1,0
1019,646,9,2667.0,1.22,260.33,0.0,2,3,0
1020,777,1,2995.0,1.0,2995.0,0.0,1,1,0
1021,662,16,8356.0,1.19,502.88,0.62,2,6,1
1022,777,1,1375.0,1.0,1375.0,0.0,1,1,0
1024,777,2,1794.0,1.0,897.0,0.0,1,1,0
1025,165,8,3532.0,1.0,441.5,0.0,1,3,0
1026,771,2,480.0,1.0,240.0,0.0,1,1,0
1027,154,11,48479.5,1.73,3722.45,4.65,4,4,1
1028,777,1,420.0,1.0,420.0,0.0,1,1,0
1029,777,2,619.0,1.0,309.5,0.0,1,1,0
1030,603,6,4864.0,1.0,810.67,0.0,1,2,0
1031,777,4,2175.0,1.0,543.75,0.0,1,2,0
1032,777,1,1150.0,1.0,1150.0,0.0,1,1,0
1034,777,1,165.0,1.0,165.0,0.0,1,1,0
1035,445,8,12344.3,1.0,1599.25,3.75,3,3,1
1036,777,1,320.0,1.0,320.0,0.0,1,1,0
1037,777,1,510.0,1.0,510.0,0.0,1,1,0
1040,68,60,17450.0,1.03,290.53,0.38,3,9,1
1041,744,22,13477.0,1.59,519.27,0.0,1,4,0
1042,777,2,2985.0,1.0,1492.5,0.0,1,2,0
1043,777,1,2520.0,1.0,2520.0,0.0,1,1,0
1044,777,1,1440.0,3.0,480.0,0.0,1,1,0
1045,158,7,8440.0,1.29,987.29,0.0,2,2,0
1046,777,1,1065.0,1.0,1065.0,0.0,1,1,0
1048,711,2,640.0,1.0,320.0,0.0,1,2,0
1049,419,6,4749.0,1.0,791.5,0.0,1,3,0
1050,750,4,6380.0,1.0,1595.0,0.0,2,2,0
1052,777,5,13893.0,1.4,2188.8,0.0,1,1,0
1053,777,1,1895.0,1.0,1895.0,0.0,1,1,0
1054,190,17,98566.16,1.0,6930.18,10.02,3,6,1
1055,777,1,251.0,1.0,251.0,0.0,1,1,0
1056,777,1,1699.0,1.0,1699.0,0.0,1,1,0
1058,635,2,20800.0,1.0,10400.0,0.0,2,1,0
1059,396,101,193111.0,1.0,1911.99,0.0,2,7,1
1060,560,6,9183.0,1.0,1530.5,0.0,1,4,0
1061,292,130,373257.5,1.22,3155.35,3.42,4,12,1
1062,17,5,15993.05,1.0,3565.0,10.4,3,3,1
1063,776,1,1175.0,1.0,1175.0,0.0,1,1,0
1064,776,1,2040.0,1.0,2040.0,0.0,1,1,0
1065,141,20,16536.0,1.3,547.3,0.0,2,4,1
1066,776,1,1313.0,1.0,1313.0,0.0,1,1,0
1067,776,1,2200.0,1.0,2200.0,0.0,1,1,0
1068,776,1,1140.0,2.0,570.0,0.0,1,1,0
1069,763,2,2800.0,1.0,1400.0,0.0,1,2,0
1072,566,4,2768.0,1.0,692.0,0.0,1,1,0
1073,92,16,5314.0,1.06,337.62,0.94,2,6,1
1074,776,1,399.0,1.0,399.0,0.0,1,1,0
1075,159,398,568266.75,1.33,1507.61,4.67,4,13,1
1076,640,2,2970.0,1.0,1735.0,13.55,2,2,0
1077,776,1,1499.0,1.0,1499.0,0.0,1,1,0
1078,776,1,630.0,1.0,630.0,0.0,1,1,0
1079,776,1,90.0,1.0,90.0,0.0,1,1,0
1080,154,8,9006.0,2.12,598.25,0.0,2,3,0
1081,490,13,10484.0,1.0,806.46,0.0,1,4,0
1084,387,53,41876.25,1.19,765.21,0.94,4,11,1
1086,103,7,6170.0,1.0,881.43,0.0,1,3,0
1087,776,1,1950.0,1.0,1950.0,0.0,1,1,0
1088,776,1,3000.0,2.0,1500.0,0.0,1,1,0
1089,383,15,8607.0,1.0,573.8,0.0,1,5,0
1090,776,1,190.0,1.0,190.0,0.0,1,1,0
1091,776,1,325.0,1.0,325.0,0.0,1,1,0
1092,612,2,3817.0,1.0,1908.5,0.0,1,2,0
1093,199,72,52807.5,1.15,681.13,0.35,3,9,1
1094,776,1,1230.0,1.0,1230.0,0.0,1,1,0
1095,10,39,53422.0,1.03,1357.0,0.0,1,7,1
1096,749,5,10419.0,1.0,2083.8,0.0,2,1,0
